City,Month,PM2.5,PM10,NO,NO2,NOx,CO,O3,AQI,AQI_Bucket
Mumbai,July,16.28,43.96,44.97,14.32,58.4,0.72,12.16,68,Satisfactory
Mumbai,July,13.97,53.1,31.89,13.72,44.87,0.57,12.64,84,Satisfactory
Mumbai,July,10.48,46.43,20.99,11.91,30.74,0.42,14.05,57,Satisfactory
Mumbai,July,17.65,82.39,20.06,9.3,29.25,0.42,15.25,76,Satisfactory
Mumbai,July,9.78,54.07,22.01,12.64,34.24,0.44,14.2,84,Satisfactory
Mumbai,July,10.49,45.85,18.6,10.51,28.55,0.41,14.75,61,Satisfactory
Mumbai,July,8.69,28.14,25.96,12.99,38.82,0.47,12.85,59,Satisfactory
Mumbai,July,11,49.5,28.42,10.58,37.52,0.41,12.22,67,Satisfactory
Mumbai,July,11.6,48.04,24.42,11.89,35.3,0.44,13.87,72,Satisfactory
Mumbai,July,11.06,44.93,25.43,11.47,36.87,0.44,11.65,63,Satisfactory
Mumbai,July,9.18,43.54,26.83,9.99,36.79,0.44,13.45,65,Satisfactory
Mumbai,July,10.76,57,22.66,9.99,32.65,0.43,13.18,66,Satisfactory
Mumbai,July,11.46,51.18,28.27,9.44,37.71,0.45,11.87,66,Satisfactory
Mumbai,July,14.55,59.21,27.74,9.47,37.14,0.49,12.26,69,Satisfactory
Mumbai,July,14.07,62.65,24.18,11.3,35.47,0.46,12.41,70,Satisfactory
Mumbai,July,18.79,78.75,28.95,13.24,42.14,0.51,12.25,77,Satisfactory
Mumbai,July,18.67,57.53,32.17,16.96,49.09,0.62,12.88,78,Satisfactory
Mumbai,July,22.6,48.5,33.18,19.66,52.83,0.71,16.46,79,Satisfactory
Mumbai,July,11.58,32.14,21.45,16.13,37.5,0.55,17.35,64,Satisfactory
Mumbai,July,7.33,25.93,22.41,15.21,37.59,0.4,15.68,55,Satisfactory
Mumbai,July,7.93,22.05,22.44,13.77,36.2,0.28,15.25,51,Satisfactory
Mumbai,July,14.23,42.48,26.43,13.12,39.55,0.31,14.15,56,Satisfactory
Mumbai,July,11.83,41.53,21.56,10.47,32.01,0.27,14.63,59,Satisfactory
Mumbai,July,11.84,43.68,17.04,10.49,26.48,0.43,17.47,56,Satisfactory
Mumbai,July,14.16,53.66,17.06,9.9,25.59,0.46,16.94,61,Satisfactory
Mumbai,July,12.93,47.19,17.86,10.8,27.06,0.51,13.16,65,Satisfactory
Mumbai,July,10.37,32.95,23.37,12.72,33.95,0.46,15.39,58,Satisfactory
Mumbai,July,9.25,33.22,18.95,11.75,30.2,0.46,14.5,56,Satisfactory
Mumbai,August,9.44,38.95,18.22,10.59,27.45,0.43,14.61,58,Satisfactory
Mumbai,August,7.97,29.55,18.23,9.89,27.33,0.4,13.84,56,Satisfactory
Mumbai,August,8.06,23.05,16.04,8.7,24.19,0.39,13.76,49,Good
Mumbai,August,10.3,35.88,15.93,7.87,23.05,0.4,13.98,48,Good
Mumbai,August,11.9,41.42,18.87,9.02,26.81,0.42,12.85,56,Satisfactory
Mumbai,August,10.6,41.04,23.34,9.73,31.87,0.44,11.1,59,Satisfactory
Mumbai,August,12.73,51.39,24.49,9.14,32.45,0.43,12.52,60,Satisfactory
Mumbai,August,18.67,72.32,23.89,9.7,32.84,0.44,12.52,69,Satisfactory
Mumbai,August,18.48,66.95,19.78,8.54,28.11,0.43,11.43,74,Satisfactory
Mumbai,August,18.71,76.53,18,7.54,23.54,0.41,12.07,78,Satisfactory
Mumbai,August,15.56,62.75,19.14,7.74,25.2,0.43,12.19,72,Satisfactory
Mumbai,August,12.73,56.76,20.93,7.92,28.39,0.45,11.54,66,Satisfactory
Mumbai,August,13.07,52.56,28.81,10.19,38.17,0.54,9.89,66,Satisfactory
Mumbai,August,15.06,61.4,27.53,12.45,39.97,0.57,10.8,69,Satisfactory
Mumbai,August,11.75,47.84,23.11,10.33,33.42,0.53,12.32,70,Satisfactory
Mumbai,August,11.89,51.78,21.54,9.91,31.39,0.52,12.81,60,Satisfactory
Mumbai,August,13.3,64.05,17.68,9.24,26.81,0.52,13.62,67,Satisfactory
Mumbai,August,11.37,52.68,20.6,8.69,29.22,0.55,11.22,65,Satisfactory
Mumbai,August,11.44,53.12,23.24,9.8,32.29,0.54,10.44,67,Satisfactory
Mumbai,August,13.78,63.94,25.29,11.11,35.44,0.51,10.72,73,Satisfactory
Mumbai,August,15.77,53.39,21.95,11.06,32.19,0.52,11.15,68,Satisfactory
Mumbai,August,12.96,53.14,22.39,10.74,32.56,0.55,10.33,62,Satisfactory
Mumbai,August,16.01,52.92,23.11,11.58,34.04,0.6,9.38,64,Satisfactory
Mumbai,August,18.56,49.36,18.39,10.06,27.72,0.58,11.89,62,Satisfactory
Mumbai,August,12.37,47.31,24.17,11.86,35.08,0.69,8.11,66,Satisfactory
Mumbai,August,14.76,59.08,24.26,11.3,34.95,0.64,8.62,73,Satisfactory
Mumbai,August,13.53,55.06,22.73,10.38,32.22,0.35,10.51,64,Satisfactory
Mumbai,August,12.75,45,18.89,9.91,28.73,0.46,9.27,53,Satisfactory
Mumbai,August,13.24,46.32,22.52,10.03,32.28,0.66,8.93,57,Satisfactory
Mumbai,August,11.17,39.63,27.41,10.86,37.62,0.67,7.12,62,Satisfactory
Mumbai,August,11.53,42.24,23.87,11.28,34.6,0.63,8.93,62,Satisfactory
Mumbai,September,9.75,32.99,25.25,10.74,35.69,0.65,10.84,62,Satisfactory
Mumbai,September,12.12,41.22,24.24,9.33,32.13,0.71,8.56,67,Satisfactory
Mumbai,September,6.72,21.31,22.59,11.46,33.25,0.64,9.87,60,Satisfactory
Mumbai,September,7.68,20.72,16.94,12.01,28.84,0.62,9.36,54,Satisfactory
Mumbai,September,5.68,20.38,13.76,10.54,24.08,0.6,10.26,49,Good
Mumbai,September,7.6,29.36,12.54,10.81,23.05,0.57,9.62,47,Good
Mumbai,September,10.71,34.27,13.36,11.97,24.75,0.62,9.12,49,Good
Mumbai,September,8.69,29.63,13.52,13.69,26.66,0.67,12.28,51,Satisfactory
Mumbai,September,12.07,46.77,14.4,12.67,26.77,0.57,9.24,54,Satisfactory
Mumbai,September,13.89,51.1,10.6,12.29,22.61,0.39,10.38,54,Satisfactory
Mumbai,September,14.62,47.04,20.44,13.79,33.46,0.52,7.52,55,Satisfactory
Mumbai,September,10.93,41.79,13.61,12.54,23.65,0.44,7.84,55,Satisfactory
Mumbai,September,12.93,39.62,24.34,13.82,38.08,0.54,7.08,53,Satisfactory
Mumbai,September,13.24,54.5,17.51,12.13,29.52,0.46,9.01,60,Satisfactory
Mumbai,September,10.85,32.85,18.68,17.71,35.25,0.62,12.04,57,Satisfactory
Mumbai,September,11.95,45.25,31.62,13.78,44.35,0.57,7.17,65,Satisfactory
Mumbai,September,16.24,43.48,31.84,12.93,44.44,0.59,8.24,64,Satisfactory
Mumbai,September,17.95,42.66,36.78,17.44,52.32,0.8,7.93,80,Satisfactory
Mumbai,September,21.73,38.49,15.81,30.97,46.79,0.83,18.46,83,Satisfactory
Mumbai,September,14.94,34.2,17.92,21.94,39.84,0.75,10.91,73,Satisfactory
Mumbai,September,12.09,33,20.6,16.97,37.44,0.47,11.09,57,Satisfactory
Mumbai,September,15.09,44.55,15.96,15.95,31.9,0.45,11.12,56,Satisfactory
Mumbai,September,18.6,57.85,20.12,13.64,33.08,0.55,8.68,64,Satisfactory
Mumbai,September,15.04,59.47,21.42,12.38,32.84,0.57,9.33,67,Satisfactory
Mumbai,September,16.9,37.22,20.46,22.09,42,0.67,10.74,64,Satisfactory
Mumbai,September,17.28,39.46,22.87,19.61,41.89,0.67,10.72,70,Satisfactory
Mumbai,September,8.39,22.71,15.69,12.29,27.95,0.39,10.11,49,Good
Mumbai,September,8.32,27.38,18.67,10.2,28.84,0.28,7.38,40,Good
Mumbai,September,9.62,32.07,17.97,9.67,27.5,0.28,7.3,42,Good
Mumbai,September,8.33,26.16,21.75,9.8,31.46,0.32,6.25,41,Good
Mumbai,October,10.46,42.8,25.55,8.67,33.31,0.35,6.29,50,Good
Mumbai,October,16.15,56.33,28.85,11.75,39.43,0.47,8,64,Satisfactory
Mumbai,October,17.62,52.25,27.17,14.41,40.88,0.66,8.22,68,Satisfactory
Mumbai,October,24.77,64.32,24.94,18.88,42.97,0.71,10.65,72,Satisfactory
Mumbai,October,32.11,74.94,30.47,23.52,52.77,1.19,15.35,96,Satisfactory
Mumbai,October,35.13,77.75,27.92,27.19,53.84,0.83,27.28,99,Satisfactory
Mumbai,October,45.48,88.32,17.51,26.69,42.85,0.84,26.16,93,Satisfactory
Mumbai,October,54.08,99.28,11.83,26.33,36.78,1.45,27.71,112,Moderate
Mumbai,October,21.6,49.28,17.6,27.88,45.09,1.02,20.53,90,Satisfactory
Mumbai,October,39.03,81.82,22.43,33.69,55.32,0.89,24.9,89,Satisfactory
Mumbai,October,39.11,77.93,16.68,34.85,51.5,1.12,30.85,118,Moderate
Mumbai,October,49.37,103.99,23.95,32.46,56.41,0.83,32.79,110,Moderate
Mumbai,October,42.92,88.36,19.99,30.6,50.59,1.54,27.03,112,Moderate
Mumbai,October,55.33,112.01,21.2,32.7,53.9,0.98,25.92,117,Moderate
Mumbai,October,50.61,111.2,21.49,33.54,55.03,1.15,26.74,116,Moderate
Mumbai,October,49.19,118.26,22.95,35.06,57.99,1.24,29.97,121,Moderate
Mumbai,October,56.89,126.82,18.2,34.5,52.69,1.22,38.93,135,Moderate
Mumbai,October,62.55,129.06,31.34,35.88,67,1.19,13.21,135,Moderate
Mumbai,October,28.56,48.57,34.93,24.93,59.86,1.08,8.47,99,Satisfactory
Mumbai,October,15.09,29.91,26.82,21,46.26,1.19,8.69,86,Satisfactory
Mumbai,October,17.75,41.34,20.91,20.24,39.17,1.03,15.31,81,Satisfactory
Mumbai,October,17.92,44.55,19.12,22.87,40.4,1.04,15.92,76,Satisfactory
Mumbai,October,17.85,41.64,39.34,18.52,55.43,0.89,7.6,72,Satisfactory
Mumbai,October,30.71,72.1,41.44,24.2,63.53,1.04,8.38,87,Satisfactory
Mumbai,October,20.04,46.59,24.72,23.05,47.77,0.93,6.84,82,Satisfactory
Mumbai,October,25.58,57.91,35.65,18.86,54.15,0.91,8.26,69,Satisfactory
Mumbai,October,39.09,76.14,38.01,15.53,52.34,0.93,11.02,105,Moderate
Mumbai,October,53.5,91.27,23.72,17.36,40.97,0.68,13.97,92,Satisfactory
Mumbai,October,56.28,102.53,21.95,25.2,46.88,0.67,20.94,113,Moderate
Mumbai,October,40.81,84.5,19.68,25.09,44.63,0.83,16.87,97,Satisfactory
Mumbai,October,25.37,77.85,23.35,26.43,49.77,0.8,11.5,81,Satisfactory
Mumbai,November,16.55,57.59,20.48,25.78,44.17,0.65,13.02,77,Satisfactory
Mumbai,November,11.99,39.96,18.12,23.12,41.17,0.64,9.88,57,Satisfactory
Mumbai,November,20.09,62.74,25.17,23.86,48.84,0.72,10.7,71,Satisfactory
Mumbai,November,28.41,66.83,21.88,26.02,47.57,0.84,16.42,78,Satisfactory
Mumbai,November,36.96,76.94,12.57,30.58,42.93,0.85,22.29,79,Satisfactory
Mumbai,November,52.87,101.96,25.56,37.21,62.77,1.01,20.34,105,Moderate
Mumbai,November,19.26,52.22,9.35,20.79,30.05,0.61,13.36,84,Satisfactory
Mumbai,November,12.19,41.81,13.33,22.57,35.9,0.61,15.25,57,Satisfactory
Mumbai,November,27.12,73.34,18.64,31.47,50.12,0.8,14.44,82,Satisfactory
Mumbai,November,49.51,98.73,26.17,30.33,56.49,1.02,21.17,97,Satisfactory
Mumbai,November,57.72,106.42,18.86,39.04,57.85,1.12,26.65,108,Moderate
Mumbai,November,69.7,132.42,23.32,42.53,65.85,1.21,32.22,134,Moderate
Mumbai,November,64.9,122.75,19.44,47.12,66.57,1.03,28.58,140,Moderate
Mumbai,November,62.54,123.27,17.52,45.44,62.96,0.79,31.66,128,Moderate
Mumbai,November,69.75,128.01,17.47,48.03,65.5,0.88,29.62,131,Moderate
Mumbai,November,77.05,135.69,15.82,42.82,58.64,0.86,31.08,149,Moderate
Mumbai,November,70.89,123.26,15.95,35.4,51.35,0.93,28.13,149,Moderate
Mumbai,November,72.13,125.42,10.68,41.1,51.78,0.89,40.98,140,Moderate
Mumbai,November,90.92,163.46,23.24,52.54,75.78,1.17,33.36,184,Moderate
Mumbai,November,91.86,171.91,29.09,51.64,80.72,1.22,33.38,209,Poor
Mumbai,November,92.37,167.92,23.58,49.5,73.07,1.16,29.5,209,Poor
Mumbai,November,87.03,163.02,22.99,47.1,70.08,1.07,31.78,208,Poor
Mumbai,November,82.21,154.89,25.47,42.15,67.69,1.08,28.57,184,Moderate
Mumbai,November,82.78,149.57,17.24,41.2,58.43,0.98,40.96,176,Moderate
Mumbai,November,89.06,159.83,20.65,44.9,65.55,1.06,36.41,190,Moderate
Mumbai,November,83.45,158.37,28.52,47.23,75.75,1.07,39.16,193,Moderate
Mumbai,November,73.81,143.06,33.12,40.31,73.44,0.94,23.19,173,Moderate
Mumbai,November,71.95,142.88,23.35,49.86,73.14,1.1,35.46,146,Moderate
Mumbai,November,81.38,148.72,32.36,43.02,75.1,1.21,28.14,163,Moderate
Mumbai,November,87.36,158.29,22.47,44.13,65.12,1.05,31.04,186,Moderate
Mumbai,December,94.89,168.1,34.82,40.69,75.49,1.27,27.11,212,Poor
Mumbai,December,64.67,120.78,17.63,36.01,53.64,1.02,29.09,174,Moderate
Mumbai,December,39.87,98.1,25.44,33.4,58.85,0.93,20.33,115,Moderate
Mumbai,December,49.87,109.16,22.61,33.59,56.18,0.89,25.2,99,Satisfactory
Mumbai,December,65.29,121.72,23.97,36.28,59.59,1.01,19.03,111,Moderate
Mumbai,December,83.28,149.35,21.27,37.76,57.07,1,25.39,180,Moderate
Mumbai,December,70.54,140.48,22.79,42.12,63.02,0.96,33.03,154,Moderate
Mumbai,December,88.13,157.73,16.35,43.61,58.8,1.05,39.85,174,Moderate
Mumbai,December,82.73,147.34,20.08,42.56,60.95,1.14,37.94,205,Poor
Mumbai,December,82.73,150.62,23.16,46.79,68.58,1.22,37.99,171,Moderate
Mumbai,December,95.77,169.34,28.29,44.51,71.52,1.29,28.02,198,Moderate
Mumbai,December,95.21,169.26,39.47,41.68,79.89,1.32,31.95,229,Poor
Mumbai,December,72.43,132.97,19.79,39.02,57.49,1.02,32.43,203,Poor
Mumbai,December,50.06,110.41,25.28,36.34,60.45,0.99,33.34,110,Moderate
Mumbai,December,69.63,143.27,26.16,40.24,65.19,1.15,34.86,128,Moderate
Mumbai,December,89.46,161.83,29.25,39.26,67.28,1.34,33.36,180,Moderate
Mumbai,December,80.42,149.67,29.99,37.31,66.23,1.18,38.95,191,Moderate
Mumbai,December,73.92,137.11,22.08,37.22,59.3,0.92,40.44,164,Moderate
Mumbai,December,75.17,138.83,26.2,38.8,64.03,0.98,35.35,164,Moderate
Mumbai,December,94.27,169.49,32.6,49.03,79.62,1.14,39.76,187,Moderate
Mumbai,December,94.04,174.95,43.51,45.96,88.32,1.25,27.67,212,Poor
Mumbai,December,94.72,171.39,32.75,41.58,72.93,1.21,26.98,225,Poor
Mumbai,December,94.33,167.3,35.31,37.77,72.19,1.18,30.36,214,Poor
Mumbai,December,122.89,205.91,30.94,46.54,77.07,1.28,41.44,250,Poor
Mumbai,December,134.32,215.78,24.85,44.73,69.58,1.26,28.58,283,Poor
Mumbai,December,87.5,152.83,24.13,34.22,58.34,0.98,29.76,268,Poor
Mumbai,December,88.03,154.44,30.85,39.77,70.12,1.02,32.89,184,Moderate
Mumbai,December,75.77,140.33,28.21,35.86,63.78,0.98,33.43,167,Moderate
Mumbai,December,75.81,145.75,26.83,36.07,62.91,0.98,36.88,160,Moderate
Mumbai,December,86.42,155.08,27.84,36.03,62.84,1.03,41.98,181,Moderate
Mumbai,December,65.76,127.82,16.87,37.46,54.33,0.82,56.55,159,Moderate
Mumbai,January,104.06,183.88,40.17,46.39,85.81,1.22,45.97,194,Moderate
Mumbai,January,107.87,171.73,14.73,41.14,55.87,1.02,48.34,260,Poor
Mumbai,January,93.64,157.8,18.77,40.42,59.18,0.97,48.31,221,Poor
Mumbai,January,94.05,158.44,13.92,39.68,53.59,0.96,49.76,225,Poor
Mumbai,January,91.04,162.68,28.01,39.93,67.61,1.1,39.59,229,Poor
Mumbai,January,70.2,142.64,24.3,38.91,63.21,1.01,43.46,157,Moderate
Mumbai,January,87.2,165.84,44.5,42.33,85.98,1.29,31.33,177,Moderate
Mumbai,January,64.97,120.55,23.68,29.07,50.91,0.89,36.12,166,Moderate
Mumbai,January,59.98,126.87,16.13,38.98,54.9,0.85,39.85,122,Moderate
Mumbai,January,65.06,143.74,22.62,43.01,65.51,0.93,36.59,127,Moderate
Mumbai,January,76.71,162.07,31.83,43.56,72.78,1.08,38.7,151,Moderate
Mumbai,January,98.12,194.66,57.3,38.02,92.98,1.47,33.46,211,Poor
Mumbai,January,68.39,120.46,18.8,29.65,47.02,0.84,28.54,178,Moderate
Mumbai,January,36.33,97.67,21.17,26.54,46.51,0.7,30.25,100,Satisfactory
Mumbai,January,30.53,91.62,18.69,30.43,49.11,0.65,37.85,97,Satisfactory
Mumbai,January,34.16,84.73,15.66,31.54,47.2,0.66,37.14,90,Satisfactory
Mumbai,January,51,115.87,21.31,41.19,62.5,0.68,38.68,93,Satisfactory
Mumbai,January,87.28,167.77,21.29,55.99,77.28,0.98,37.57,160,Moderate
Mumbai,January,96.1,195.03,48.56,48.29,93.9,1.12,35.96,213,Poor
Mumbai,January,89.26,181.54,49.49,47.23,93.54,1.3,41.83,205,Poor
Mumbai,January,96.99,207.73,65,44.95,104.64,1.58,37.38,227,Poor
Mumbai,January,78.69,173.23,71.62,42.07,110.22,1.49,37.74,192,Moderate
Mumbai,January,87.78,189.99,39.85,44.52,84.15,1.24,40.14,196,Moderate
Mumbai,January,73.57,163.95,36.83,40.8,76.32,1.17,39.02,172,Moderate
Mumbai,January,91.57,192.11,43.7,43.88,85.32,1.32,47.99,182,Moderate
Mumbai,January,103.35,210.51,47.34,43.92,88.43,1.4,39.74,253,Poor
Mumbai,January,57.22,120.42,21.19,29,50.18,0.76,35.14,183,Moderate
Mumbai,January,25.47,81.69,27.08,21.6,45.51,0.64,22.79,94,Satisfactory
Mumbai,January,19.77,97,13.46,22.88,34.71,0.56,37.65,85,Satisfactory
Mumbai,January,52.66,141.65,25.75,38.17,62.06,0.84,42.4,123,Moderate
Mumbai,January,65.97,158.62,30.65,43.82,70.91,1.03,42.66,145,Moderate
Mumbai,February,72.14,168.79,31.63,46.68,75.13,1.12,41.77,154,Moderate
Mumbai,February,80.79,186.22,51.93,38.05,81.8,1.31,37.43,183,Moderate
Mumbai,February,83.47,165.19,36.72,35.54,67.27,1.28,35.33,192,Moderate
Mumbai,February,77.73,151.8,16.67,40.07,55.74,0.77,55.83,178,Moderate
Mumbai,February,60.91,153.38,36.17,47.47,82.28,0.96,41.6,151,Moderate
Mumbai,February,47.67,127.57,16.91,36.64,51.75,0.87,52.05,138,Moderate
Mumbai,February,49.35,136.21,32.11,39.96,68.25,0.9,46.27,129,Moderate
Mumbai,February,68.47,151.73,24.39,39.85,61.71,1,47.02,133,Moderate
Mumbai,February,68.29,144.61,14.68,31.18,44.17,1.03,44.3,142,Moderate
Mumbai,February,56.58,129.32,17.49,36.19,51.98,0.93,45.84,134,Moderate
Mumbai,February,60.95,143.87,26.37,38.82,62.47,1.05,39.01,130,Moderate
Mumbai,February,60.53,145.25,31.29,48.17,76.66,1.1,38.14,136,Moderate
Mumbai,February,67.91,152.14,43.06,52.26,94.87,1.11,41.11,144,Moderate
Mumbai,February,58.14,149.22,33.45,48.61,82.04,0.87,46.83,141,Moderate
Mumbai,February,53.27,151.37,37.35,45.62,82.97,0.88,36.31,141,Moderate
Mumbai,February,68.93,165.51,26.61,47.33,73.92,0.95,54.41,147,Moderate
Mumbai,February,102.48,212.49,40.65,54.75,95.3,1.3,54.43,234,Poor
Mumbai,February,88.15,201.4,40.77,61.16,101.97,1.25,51.79,217,Poor
Mumbai,February,92.5,212.28,52.42,59.13,110.76,1.32,47.26,224,Poor
Mumbai,February,62.8,146.64,37.9,46.33,84.24,1,27.28,175,Moderate
Mumbai,February,39.37,100.68,26.82,35.82,62.63,0.75,23.71,110,Moderate
Mumbai,February,65.93,157.96,27.56,53.25,80.8,0.97,43.03,121,Moderate
Mumbai,February,77.63,194.83,37.84,57.94,95.9,1.19,47.06,185,Moderate
Mumbai,February,84.7,185.63,35.27,56.76,92.03,1.22,46.95,176,Moderate
Mumbai,February,48.01,152.41,38.95,49.44,86.91,0.95,32.01,170,Moderate
Mumbai,February,41.03,131.59,17.35,50.32,67.68,0.75,46.17,130,Moderate
Mumbai,February,51.74,144.95,27.45,57.91,85.28,0.92,50.93,136,Moderate
Mumbai,February,74.98,183.77,61.44,58.47,120.01,1.24,27.98,193,Moderate
Mumbai,March,43.39,121.29,23.67,32.11,55.78,0.65,23.93,125,Moderate
Mumbai,March,52.18,142.49,49.03,28.46,77.28,0.77,19.25,123,Moderate
Mumbai,March,43.68,137.1,20.36,26.55,46.47,0.46,27.79,127,Moderate
Mumbai,March,36.73,122.49,21.57,27.93,48.46,0.52,27.16,118,Moderate
Mumbai,March,32.59,108.48,17.09,26.95,43.7,0.53,21.06,108,Moderate
Mumbai,March,20.15,105.77,21.05,19.07,40.01,0.43,18.27,102,Moderate
Mumbai,March,24.45,131.04,14.59,23.93,38.51,0.48,27.96,107,Moderate
Mumbai,March,27,125.15,20.26,31.81,52.07,0.57,30.18,122,Moderate
Mumbai,March,35.03,134.18,17.46,31.06,48.52,0.67,28.36,121,Moderate
Mumbai,March,40.47,125.98,19.71,20.36,39.93,0.77,22.31,128,Moderate
Mumbai,March,16.04,74.65,13.42,19.18,32.6,0.43,24.98,88,Satisfactory
Mumbai,March,18.59,80.55,17.93,24.74,42.67,0.49,22.72,80,Satisfactory
Mumbai,March,23.81,108.48,12.31,30.64,42.95,0.5,34.81,84,Satisfactory
Mumbai,March,30.33,126.36,11.69,34.81,46.5,0.58,41.79,117,Moderate
Mumbai,March,49.84,175.84,42.39,41.75,84.12,1.01,36,143,Moderate
Mumbai,March,57.99,190.49,42.84,53.12,95.94,1.24,40.61,154,Moderate
Mumbai,March,78.54,204.96,73.59,52.95,125.6,1.66,45.85,191,Moderate
Mumbai,March,52.03,150.71,47.33,42.38,89.72,1.02,40.01,167,Moderate
Mumbai,March,30.33,99.38,24.02,26.7,49.39,0.6,31.9,113,Moderate
Mumbai,March,21.08,84.44,32.78,14.85,45.69,0.5,19.03,91,Satisfactory
Mumbai,March,20.14,67.91,23.5,16.51,38.19,0.47,24.3,82,Satisfactory
Mumbai,March,16.75,53.27,12.44,9.46,20.96,0.36,27.87,67,Satisfactory
Mumbai,March,23.48,64.7,9.84,11.07,20.27,0.42,32.77,66,Satisfactory
Mumbai,March,35.58,92.81,10.91,12.34,22.74,0.52,38.04,86,Satisfactory
Mumbai,March,30.86,77.24,10.93,11.34,21.67,0.5,31.58,91,Satisfactory
Mumbai,March,27.82,65.48,11.52,11.3,21.6,0.43,26.73,71,Satisfactory
Mumbai,March,24.81,69.65,8.32,8.64,16.85,0.4,35.76,70,Satisfactory
Mumbai,March,28.14,67.46,7.49,11.9,19.07,0.48,38.94,78,Satisfactory
Mumbai,March,23.43,66.1,6.46,9.89,16.35,0.42,47.85,78,Satisfactory
Mumbai,March,23.57,63.65,7.59,9.66,17.25,0.43,39.26,77,Satisfactory
Mumbai,March,25.36,63.61,9.69,9,18.14,0.46,29.17,69,Satisfactory
Mumbai,April,20.08,58.94,9.72,7.77,17.03,0.4,31.73,63,Satisfactory
Mumbai,April,26.27,77.19,8.63,8.62,16.94,0.43,37.54,78,Satisfactory
Mumbai,April,24.33,83.88,8.18,7.58,15.5,0.39,29.94,85,Satisfactory
Mumbai,April,24.7,78.44,9.35,7.94,16.89,0.42,28.5,83,Satisfactory
Mumbai,April,27.36,73.53,10.76,8.48,18.47,0.44,28.81,78,Satisfactory
Mumbai,April,20.82,54.45,10.49,6.55,16.46,0.36,23.34,67,Satisfactory
Mumbai,April,24.1,79.61,12.88,6.24,18.28,0.36,18.93,62,Satisfactory
Mumbai,April,29.52,98.54,14.47,6.72,20.06,0.37,14.77,93,Satisfactory
Mumbai,April,28.3,93.39,14.81,6.81,20.89,0.38,15.14,95,Satisfactory
Mumbai,April,25.89,83.39,12.95,6.96,19.36,0.37,20.75,87,Satisfactory
Mumbai,April,29.54,82.21,12.22,7.98,19.82,0.44,21.8,81,Satisfactory
Mumbai,April,28.26,81.99,12.69,9.13,21.29,0.45,20.04,86,Satisfactory
Mumbai,April,25.58,75.31,14.18,9.18,22.44,0.44,16.16,79,Satisfactory
Mumbai,April,26.89,81.61,14.12,10.47,23.66,0.53,18.91,87,Satisfactory
Mumbai,April,26.61,66.58,14.66,9.77,23.66,0.72,19.93,85,Satisfactory
Mumbai,April,20.55,55.03,12.42,9.16,21.06,0.59,19.32,75,Satisfactory
Mumbai,April,20.54,53.53,15.73,7.89,22.75,0.64,16.09,73,Satisfactory
Mumbai,April,18.48,52.34,14.47,8.08,21.9,0.63,16.7,70,Satisfactory
Mumbai,April,19.99,63.75,12.36,9.07,21.07,0.65,21.48,74,Satisfactory
Mumbai,April,25.7,81,13.28,10.38,23.34,0.7,20.19,82,Satisfactory
Mumbai,April,18.64,54.81,15.42,6.97,21.67,0.57,23.39,76,Satisfactory
Mumbai,April,18.03,52.92,17.22,6.11,22.57,0.41,22.45,61,Satisfactory
Mumbai,April,19.8,54.84,18.58,6.99,24.9,0.4,19.66,67,Satisfactory
Mumbai,April,20.82,47.88,17.53,6.09,22.62,0.38,18.66,58,Satisfactory
Mumbai,April,16.78,44.63,15.01,6.5,20.87,0.32,23.08,57,Satisfactory
Mumbai,April,19.05,51.09,17.43,8.25,24.82,0.36,22.98,63,Satisfactory
Mumbai,April,17.23,45.04,15.92,5.72,20.66,0.34,17.94,60,Satisfactory
Mumbai,April,19.82,50.93,13.63,7.66,20.73,0.35,25.02,60,Satisfactory
Mumbai,April,21.01,57.68,19.66,6.68,28.03,0.36,24.01,77,Satisfactory
Mumbai,April,20.8,53.42,15.49,6.96,21.92,0.33,17.54,68,Satisfactory
Mumbai,May,15.53,43.76,14.86,5.54,19.46,0.31,18.53,61,Satisfactory
Mumbai,May,13.15,39.87,17.89,5.44,24.58,0.28,16.06,53,Satisfactory
Mumbai,May,12.02,34.64,15.73,5.28,19.74,0.27,15.22,53,Satisfactory
Mumbai,May,11.51,33.77,19.77,5.21,23.67,0.28,14.68,47,Good
Mumbai,May,11.2,42.66,24.49,6.59,28.82,0.29,16.25,51,Satisfactory
Mumbai,May,12.09,55.6,22.12,6.71,26.12,0.3,17.43,61,Satisfactory
Mumbai,May,14.3,52.48,23.01,6.24,25.71,0.35,19.58,65,Satisfactory
Mumbai,May,15.26,60.85,20.66,5.62,22.25,0.38,21.41,69,Satisfactory
Mumbai,May,14.21,54.67,17.02,5.12,18.7,0.3,21.56,67,Satisfactory
Mumbai,May,13.08,49.13,26.93,3.32,27.04,0.3,19.12,70,Satisfactory
Mumbai,May,16.85,57.84,28.97,6.4,32.83,0.36,18.86,75,Satisfactory
Mumbai,May,13.72,51.68,32.32,5.73,35.71,0.34,18.22,81,Satisfactory
Mumbai,May,14.67,53.52,21.01,7.35,27.59,0.28,19.43,74,Satisfactory
Mumbai,May,15.23,56.14,21.05,9.24,29.15,0.29,15.53,65,Satisfactory
Mumbai,May,17.67,62.36,19.37,9.47,28.12,0.31,15.69,70,Satisfactory
Mumbai,May,30.44,109.67,29.33,9.88,37.14,0.31,18.71,79,Satisfactory
Mumbai,May,29.74,110.21,17.76,8.21,23.7,0.28,23.93,119,Moderate
